position,id,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
14,7Fg4jpwpkdkGCvq1rrXnvx,Comfortably Numb - 2011 Remastered Version,Pink Floyd,0.479,0.309,11,-14.751,0,0.0299,0.153,0.22,0.134,0.182,127.155,audio_features,spotify:track:7Fg4jpwpkdkGCvq1rrXnvx,https://api.spotify.com/v1/tracks/7Fg4jpwpkdkGCvq1rrXnvx,https://api.spotify.com/v1/audio-analysis/7Fg4jpwpkdkGCvq1rrXnvx,379213,4
15,3YRCqOhFifThpSRFJ1VWFM,November Rain,Guns N' Roses,0.294,0.641,11,-9.316,1,0.0291,0.0163,0.22,0.112,0.226,79.759,audio_features,spotify:track:3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/tracks/3YRCqOhFifThpSRFJ1VWFM,https://api.spotify.com/v1/audio-analysis/3YRCqOhFifThpSRFJ1VWFM,536067,4
16,1Cj2vqUwlJVG27gJrun92y,The Sound of Silence,Disturbed,0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,audio_features,spotify:track:1Cj2vqUwlJVG27gJrun92y,https://api.spotify.com/v1/tracks/1Cj2vqUwlJVG27gJrun92y,https://api.spotify.com/v1/audio-analysis/1Cj2vqUwlJVG27gJrun92y,248467,4
17,21cp8L9Pei4AgysZVihjSv,Child in Time,Deep Purple,0.331,0.34,9,-14.784,0,0.0369,0.313,0.607,0.234,0.365,126.672,audio_features,spotify:track:21cp8L9Pei4AgysZVihjSv,https://api.spotify.com/v1/tracks/21cp8L9Pei4AgysZVihjSv,https://api.spotify.com/v1/audio-analysis/21cp8L9Pei4AgysZVihjSv,619267,4
18,5ciRElWhvA0LuG2hQi90Ie,Soldier On,DI-RECT,0.358,0.44,3,-7.563,1,0.0284,0.843,0,0.105,0.195,180.044,audio_features,spotify:track:5ciRElWhvA0LuG2hQi90Ie,https://api.spotify.com/v1/tracks/5ciRElWhvA0LuG2hQi90Ie,https://api.spotify.com/v1/audio-analysis/5ciRElWhvA0LuG2hQi90Ie,207854,4
19,54X78diSLoUDI3joC2bjMz,Purple Rain,Prince,0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,audio_features,spotify:track:54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz,https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz,520787,4
20,37Tmv4NnfQeb0ZgUC4fOJj,Sultans Of Swing,Dire Straits,0.733,0.794,5,-10.023,1,0.0307,0.0614,0.0367,0.33,0.931,148.174,audio_features,spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/tracks/37Tmv4NnfQeb0ZgUC4fOJj,https://api.spotify.com/v1/audio-analysis/37Tmv4NnfQeb0ZgUC4fOJj,348624,4
21,2374M0fQpWi3dLnB54qaLX,Africa,TOTO,0.671,0.373,9,-18.064,1,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,audio_features,spotify:track:2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX,https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX,295893,4
22,3Fcfwhm8oRrBvBZ8KGhtea,Viva La Vida,Coldplay,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,spotify:track:3Fcfwhm8oRrBvBZ8KGhtea,https://api.spotify.com/v1/tracks/3Fcfwhm8oRrBvBZ8KGhtea,https://api.spotify.com/v1/audio-analysis/3Fcfwhm8oRrBvBZ8KGhtea,242373,4
23,7HrzErXq3TsKOY1gmdIShB,The River,Bruce Springsteen,0.587,0.536,7,-11.248,1,0.0304,0.179,2.75e-05,0.305,0.59,117.498,audio_features,spotify:track:7HrzErXq3TsKOY1gmdIShB,https://api.spotify.com/v1/tracks/7HrzErXq3TsKOY1gmdIShB,https://api.spotify.com/v1/audio-analysis/7HrzErXq3TsKOY1gmdIShB,301547,4
24,7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,David Bowie,0.489,0.758,7,-6.491,1,0.0297,0.000678,0.49,0.092,0.435,112.113,audio_features,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/tracks/7Jh1bpe76CNTCgdgAdBw4Z,https://api.spotify.com/v1/audio-analysis/7Jh1bpe76CNTCgdgAdBw4Z,371413,4
25,7KiIgw6nQEtGFHt6a0Iy2s,Shine On You Crazy Diamond - Parts 1 - 7;Edit; 2001 Remastered Version,Pink Floyd,0.251,0.4,7,-10.756,0,0.0306,0.642,0.75,0.127,0.0552,136.03,audio_features,spotify:track:7KiIgw6nQEtGFHt6a0Iy2s,https://api.spotify.com/v1/tracks/7KiIgw6nQEtGFHt6a0Iy2s,https://api.spotify.com/v1/audio-analysis/7KiIgw6nQEtGFHt6a0Iy2s,1052453,3
26,5IX4TbIR5mMHGE4wiWwKW0,One,Metallica,0.437,0.695,7,-9.447,1,0.0617,0.00111,0.0857,0.124,0.413,102.178,audio_features,spotify:track:5IX4TbIR5mMHGE4wiWwKW0,https://api.spotify.com/v1/tracks/5IX4TbIR5mMHGE4wiWwKW0,https://api.spotify.com/v1/audio-analysis/5IX4TbIR5mMHGE4wiWwKW0,447440,3
27,0Bg100ruK1ZD7H96rNo6fR,Telegraph Road,Dire Straits,0.381,0.59,2,-10.108,0,0.0321,0.0152,0.464,0.169,0.282,123.272,audio_features,spotify:track:0Bg100ruK1ZD7H96rNo6fR,https://api.spotify.com/v1/tracks/0Bg100ruK1ZD7H96rNo6fR,https://api.spotify.com/v1/audio-analysis/0Bg100ruK1ZD7H96rNo6fR,858133,4
28,57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,audio_features,spotify:track:57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,292880,4
29,2g7gviEeJr6pyxO7G35EWQ,Paradise By the Dashboard Light,Meat Loaf,0.326,0.872,2,-7.602,1,0.122,0.214,0,0.461,0.492,173.381,audio_features,spotify:track:2g7gviEeJr6pyxO7G35EWQ,https://api.spotify.com/v1/tracks/2g7gviEeJr6pyxO7G35EWQ,https://api.spotify.com/v1/audio-analysis/2g7gviEeJr6pyxO7G35EWQ,508333,4
30,4iVTSRiJAA18d3QglhyJ6Q,A Forest,The Cure,0.587,0.493,0,-14.927,1,0.0505,0.423,0.712,0.0909,0.451,161.222,audio_features,spotify:track:4iVTSRiJAA18d3QglhyJ6Q,https://api.spotify.com/v1/tracks/4iVTSRiJAA18d3QglhyJ6Q,https://api.spotify.com/v1/audio-analysis/4iVTSRiJAA18d3QglhyJ6Q,354640,4
31,7GWU6dQFjYF5YpsAUwZfGq,Oceaan,Racoon,0.593,0.313,9,-8.961,1,0.0383,0.866,0,0.108,0.219,95.904,audio_features,spotify:track:7GWU6dQFjYF5YpsAUwZfGq,https://api.spotify.com/v1/tracks/7GWU6dQFjYF5YpsAUwZfGq,https://api.spotify.com/v1/audio-analysis/7GWU6dQFjYF5YpsAUwZfGq,164757,4
32,2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets,Metallica,0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,audio_features,spotify:track:2MuWTIM3b0YEAskbeeFE1i,https://api.spotify.com/v1/tracks/2MuWTIM3b0YEAskbeeFE1i,https://api.spotify.com/v1/audio-analysis/2MuWTIM3b0YEAskbeeFE1i,515387,4
